Year,Month,Site,Var.1,Var.2,Var.3
2011,8,2,-5.484746292,914.2085529,-62.92992142
2011,8,2,221.2298757,1738.410902,1821.144918
2011,8,2,-130.0317654,1812.752818,50.90732751
2011,8,3,47.73944963,494.1878868,-139.2012133
2011,8,3,62.4426437,4106.217254,-88.00203175
2011,8,3,202.3680444,3328.870754,-131.2144175
2011,8,3,165.0039339,549.8261968,7.46300968
2011,8,3,65.23094746,-6.660728741,-46.9438113
2011,8,3,58.05325285,2745.484986,-62.11971491
2011,8,3,180.3580666,5977.726943,-41.34682078
2011,8,3,123.9901553,1536.405774,-62.42856218
2011,9,1,56.18717117,-97.14054011,135.1355283
2011,9,1,100.9790543,32.58883353,137.1214311
2011,9,1,12.76555219,46.4143024,207.0498791
2011,9,1,339.040873,182.8025168,194.4567788
2011,9,1,162.1884777,-9.892223304,307.7390856
2011,9,1,143.3204583,-401.2253305,260.9278576
2011,9,1,293.0224077,-1.02289891,403.7435963
2011,9,1,155.4473048,-936.050031,155.6292609
2011,9,2,-31.31843327,84.14944184,302.4632379
2011,9,2,32.01312358,87.80737086,106.1298791
2011,9,2,60.32809581,1965.324173,304.6907348
2011,9,2,52.20593633,1121.757767,122.2881341
2011,9,2,23.11412784,1270.303854,-40.96060317
2011,9,2,197.4045694,48.49350827,146.1101111
2011,9,2,90.81929871,2490.039631,245.3983632
2011,9,2,432.6377707,146.6064531,261.0513396
2011,9,3,12.61408222,870.5594448,-14.22375942
2011,9,3,94.94037498,4424.799418,241.6136785
2011,9,3,-321.1421955,1646.648549,96.52940345
2011,9,3,152.2697066,521.1638385,280.7653701
2011,9,3,193.2785317,381.9782746,120.0613863
2011,9,3,108.3557802,1293.070618,213.630665
2011,9,3,125.192266,1585.110605,51.35220571
2011,9,3,350.058771,1421.214358,179.514919
2011,10,1,154.6447862,219.4045511,50.14386191
2011,10,1,149.9978121,-203.7826206,52.15889161
2011,10,1,143.0744435,-166.0807066,244.8786811
2011,10,1,88.2885523,328.6741742,15.03552418
2011,10,1,131.1184593,890.4531042,-154.4398278
2011,10,1,207.3043682,-47.33950832,57.70199471
2011,10,1,109.2221939,-50.78635479,35.00158214
2011,10,1,81.4597071,316.6252607,-189.5677436
2011,10,2,260.5864117,2845.801477,112.4684277
2011,10,2,157.8427187,163.6400783,26.13351328
2011,10,2,80.65113358,218.8699735,4.691183896
2011,10,2,280.0133124,73.88596288,-23.46257536
2011,10,2,111.9667637,254.7446342,37.4623203
2011,10,2,90.12078736,-261.7334074,38.76572502
2011,10,2,228.1182913,190.060689,146.1210661
2011,10,2,213.5192142,105.8192136,72.1177743
2011,10,3,641.8343388,3221.009002,31.14920478
2011,10,3,303.2841821,954.9594385,23.67799118
2011,10,3,225.5236768,620.9132916,45.84395978
2011,10,3,191.9512206,263.604397,-11.15313975
2011,10,3,287.3097002,73.7023072,10.33323738
2011,10,3,200.2200878,7.307974186,82.49658035
2011,10,3,198.2488655,1695.275977,253.366142
2011,10,3,136.1514743,1165.109727,263.1074623
2011,11,1,306.5989945,662.326232,152.493502
2011,11,1,354.7259013,385.6309766,122.8764863
2011,11,1,78.1746939,27.47128735,-10.00495695
2011,11,1,169.2250725,27.63280022,69.40637758
2011,11,1,183.0057918,122.5287408,207.2916313
2011,11,1,119.9478504,-118.9881149,-28.99472367
2011,11,1,-95.11130106,-14.07427455,100.9922919
2011,11,1,12.09503996,-28.07186385,75.29987678
2011,11,2,-30.41240814,-45.8316448,-13.12526633
2011,11,2,-101.068403,2531.296585,180.314378
2011,11,2,122.0182644,980.2096197,-126.9151261
2011,11,2,202.2935591,800.9849392,-155.2203966
2011,11,2,67.62983695,-4.677846945,-74.88576047
2011,11,2,23.92430818,446.3720869,121.6179751
2011,11,2,188.315459,341.1884261,-26.02154227
2011,11,2,20.62791913,2859.373117,-119.8721498
2011,11,3,328.1281742,-288.7471805,-24.58998697
2011,11,3,1405.601152,132.9503382,-123.6098172
2011,11,3,366.7962586,151.4613011,-564.3567696
2011,11,3,251.0298074,-25.15642796,254.6564365
2011,11,3,399.4084772,862.8268913,39.83529263
2011,11,3,55.35158638,29.68056746,-170.8730171
2011,11,3,-5.426110288,1345.948848,-4.438194437
2011,11,3,100.4328912,1520.882616,167.146677
2011,12,1,32.79230343,1424.752608,35.26106375
2011,12,1,214.695755,6085.095603,20.04062898
2011,12,1,50.4063043,5835.508834,143.6602534
2011,12,1,95.17176379,4542.163445,22.70671604
2011,12,1,79.40542738,-1151.678046,178.6662556
2011,12,1,145.6492599,189.4966623,-406.2974893
2011,12,1,6.292001807,1871.91462,-1.904353705
2011,12,1,112.7511539,1371.692968,-96.78558348
2011,12,2,57.39201742,9614.429754,-159.2204695
2011,12,2,207.9731786,710.9935819,110.3899952
2011,12,2,-82.85172871,1910.997212,3.012019489
2011,12,2,50.8301405,1993.050937,-314.6067234
2011,12,2,15.35943667,2.008064567,10.45272591
2011,12,2,94.8313232,1244.914776,12.23279282
2011,12,2,25.28675041,22.22726039,163.3944884
2011,12,2,20.6314397,555.6288522,83.88320966
2011,12,3,83.07482986,1020.332568,717.3063117
2011,12,3,138.6332642,-95.40140769,-8.813507492
2011,12,3,214.0116994,8027.707246,21.09494887
2011,12,3,-7.523869674,645.25166,-33.73018342
2011,12,3,-5.78643381,1750.587897,89.2410848
2011,12,3,51.21815035,1187.323803,5.483885211
2011,12,3,58.62716037,7616.712391,0.385241681
2011,12,3,-6.900977359,-114.6882765,-27.94508552
2012,1,1,99.26406341,-645.3226998,-41.55986857
2012,1,1,253.7818972,2094.432445,529.60335
2012,1,1,2.866989588,-617.331182,-482.8205453
2012,1,1,71.76632011,1439.676955,-211.6678464
2012,1,1,498.1063895,33.08526308,-0.454779367
2012,1,1,49.56611478,50.30522917,206.7004642
2012,1,1,98.50176501,-329.3591233,22.00711344
2012,1,1,42.28061156,300.249135,149.1629119
2012,1,2,128.2262569,105.7100187,-143.0268014
2012,1,2,31.06096437,1659.881742,238.214981
2012,1,2,99.59407689,5536.603127,112.9169492
2012,1,2,91.38590572,-213.8559071,2.478025789
2012,1,2,23.07525173,35.59461026,426.0113197
2012,1,2,25.3493131,1109.940576,-125.0034085
2012,1,2,23.26546305,-28.4555371,266.1894093
2012,1,2,-97.08102159,-22.9943495,781.0549335
2012,1,3,-276.7489808,1050.271882,-21.49628769
2012,1,3,130.4822294,588.5666921,14.8895491
2012,1,3,70.9257334,651.236432,-2.014374654
2012,1,3,12.13713936,411.7114024,-3.142192056
2012,1,3,114.0821171,7246.539846,61.96463982
2012,1,3,148.9857405,4685.878337,-171.1845175
2012,1,3,51.72286707,15155.32133,148.4155248
2012,1,3,108.9959445,489.7900749,84.10332526
2012,2,1,72.21450236,-515.2545599,60.92357401
2012,2,1,160.6738748,3400.057262,4.64172146
2012,2,1,24.30256037,20.65498711,48.86456117
2012,2,1,82.00498551,159.1175699,-20.93682183
2012,2,1,50.79265265,15.17890191,85.02852987
2012,2,1,50.26478003,1829.715022,-46.85551665
2012,2,1,58.98099288,192.4206332,27.08780882
2012,2,1,65.62404281,67.85013502,61.31172799
2012,2,2,66.71091212,12909.14873,-8.350916635
2012,2,2,589.431346,6163.441044,-49.572875
2012,2,2,38.9906662,4865.503421,-14.69238251
2012,2,2,173.7289223,369.6307106,-336.0455475
2012,2,2,-2.772203318,-542.5714587,-27.29351817
2012,2,2,9.435304391,746.1908573,-291.2295341
2012,2,2,NA,1109.382856,-57.74240165
2012,2,2,21.05334145,1943.927685,29.52326697
2012,2,3,36.01016949,177.4288568,63.523322
2012,2,3,-6.419653702,-128.0629366,187.8050416
2012,2,3,28.12786788,220.2720002,-316.0771643
2012,2,3,NA,293.9969079,-41.45991073
2012,2,3,34.22620976,896.4253871,-72.90455634
2012,2,3,-2.463460227,57.64040456,143.9245749
2012,2,3,25.97501474,-103.1150048,6.164601292
2012,2,3,30.95505414,603.128159,-65.46763468
2012,3,1,109.233979,879.2310586,17.60649853
2012,3,1,39.48506766,481.1479168,87.19428912
2012,3,1,55.16263103,-626.7893916,142.1100082
2012,3,1,182.106772,271.0846227,83.01865348
2012,3,1,85.31707609,193.3826952,40.16209742
2012,3,1,55.78546305,611.7748383,121.1416519
2012,3,1,368.5564095,-15.41636307,-19.03074557
2012,3,1,240.1869814,7.519268723,-54.02252843
2012,3,2,3.406606505,3040.066468,81.46893895
2012,3,2,34.20214786,896.6256083,204.4361192
2012,3,2,8.602400826,1138.08247,20.72827936
2012,3,2,116.4847862,1035.712394,113.3737174
2012,3,2,53.71730981,3692.737915,-145.0920417
2012,3,2,72.70815476,3325.200204,333.5279248
2012,3,2,160.1469915,2516.580819,128.4775881
2012,3,2,87.2950692,10835.57958,165.6893483
2012,3,3,198.5569249,1817.977079,121.866779
2012,3,3,155.6202787,13804.40602,202.1112909
2012,3,3,-9.20187353,11320.31234,-151.1363649
2012,3,3,47.95450627,2211.472719,159.7167849
2012,3,3,338.2600738,43257.25157,-407.7632099
2012,3,3,148.5027034,2880.939348,41.34502626
2012,3,3,95.9915585,7097.13162,65.82135615
2012,3,3,133.1253103,3304.529002,74.31950084
2012,4,1,82.78618598,1061.504967,196.368624
2012,4,1,171.5406955,6793.913379,46.23335919
2012,4,1,54.44218906,-13.75773857,-27.6565267
2012,4,1,121.2089848,258.5374385,11.42832854
2012,4,1,18.05872238,1456.832112,-129.2939231
2012,4,1,99.81612106,146.2263999,13.69287482
2012,4,1,104.1526606,1263.773199,5.125691762
2012,4,1,23.72016018,448.0315321,39.1913034
2012,4,2,107.4144185,7446.406462,128.6288731
2012,4,2,73.11300121,193.4744538,-131.6287387
2012,4,2,182.9123932,590.1521447,-128.2586236
2012,4,2,18.74384936,407.8792458,23.6539997
2012,4,2,-41.59904941,5304.294151,259.2060932
2012,4,2,107.0543095,861.2737004,74.03974688
2012,4,2,-6.371812887,38785.74038,-681.1296162
2012,4,2,74.68722329,3844.772111,123.315965
2012,4,3,41.88160899,11496.92191,15.6261897
2012,4,3,74.04877186,3319.81587,-74.7431832
2012,4,3,144.4702356,17730.40789,-72.96955918
2012,4,3,47.0961715,4595.956125,18.7620222
2012,4,3,77.92300306,-2702.537209,-114.6959464
2012,4,3,103.5452201,8424.833993,148.5735033
2012,4,3,52.49203377,NA,195.4567808
2012,4,3,21.43179107,NA,72.53662296
2012,5,1,231.7797782,486.9611192,54.97178302
2012,5,1,304.7307464,125.9865559,41.78718804
2012,5,1,-43.49224656,85.39813248,147.635236
2012,5,1,438.4393589,546.4260765,73.96029426
2012,5,1,174.0654386,5380.860491,105.5022588
2012,5,1,467.7306305,2577.852014,1953.623139
2012,5,1,-109.5213068,-775.0732018,66.46401311
2012,5,1,15.3228488,-277.0346516,256.7800283
2012,5,2,243.6126258,2319.574817,-67.96235872
2012,5,2,-111.335865,1752.732995,94.63584294
2012,5,2,52.93815795,1306.805197,-1.317891402
2012,5,2,-290.7370904,376.6027559,101.3651009
2012,5,2,145.4734771,248.2620801,30.75088777
2012,5,2,6.333019506,422.1756486,-23.22668028
2012,5,2,124.3792158,1234.62269,-0.445876753
2012,5,2,140.0961071,5662.238651,15.90555519
2012,5,3,212.9979289,NA,38.6479984
2012,5,3,-57.39074631,3550.89121,-135.6384932
2012,5,3,615.2368872,2698.082367,64.18562219
2012,5,3,45.86808847,5096.239443,-112.4963213
2012,5,3,242.2306711,NA,7.024364729
2012,5,3,-124.9755595,5394.447703,-90.1379971
2012,5,3,43.58067591,3627.9401,-0.084084283
2012,5,3,82.48199183,NA,42.5449791
2012,6,1,79.40223669,20.43147545,65.11074598
2012,6,1,58.29279729,5.285012838,-40.15165386
2012,6,1,34.41389347,19.42324462,0.056444945
2012,6,1,74.86851816,68.23673997,56.16988654
2012,6,1,216.9275115,-41.15672982,74.03366952
2012,6,1,200.8910069,-23.90101891,112.4800538
2012,6,1,297.187283,-79.35824022,49.56222036
2012,6,1,224.044624,22.13419995,-69.23876014
2012,6,2,141.6186073,427.5853603,78.33723829
2012,6,2,211.2458826,-109.4116732,18.13608565
2012,6,2,-184.5027382,1595.090124,107.229354
2012,6,2,703.6223202,133.1446945,41.92520116
2012,6,2,218.2813674,33.48302626,26.65783791
2012,6,2,291.9291242,82.31374823,28.1444272
2012,6,2,243.9050929,281.6032069,42.80508698
2012,6,2,425.1054373,971.8533181,39.94956456
2012,6,3,178.7526115,386.1761769,5.646349386
2012,6,3,36.71223194,689.2749028,8.301622971
2012,6,3,-98.91266597,891.6717473,11.60888508
2012,6,3,104.6346242,166.0422357,29.85469111
2012,6,3,370.0043527,1245.694877,100.9502772
2012,6,3,488.1523544,1810.178414,-9.080936474
2012,6,3,60.67373548,176.2726414,-20.77413845
2012,6,3,172.7451352,1342.726262,45.32841093
2012,7,1,197.2782308,9.56687037,123.6780471
2012,7,1,37.68862035,40.24625259,-43.00210597
2012,7,1,68.9763438,69.11155771,58.44552664
2012,7,1,74.20377312,47.89729862,155.5963457
2012,7,1,227.0530151,99.53820616,167.6598443
2012,7,1,50.16461367,43.88755158,19.10047082
2012,7,1,82.66563098,169.093652,183.6851787
2012,7,1,104.2211976,0.874685246,94.78160048
2012,7,2,408.2893651,403.3982686,128.0082756
2012,7,2,226.8147404,-255.6131679,53.30249653
2012,7,2,373.1319466,494.6853834,277.8135736
2012,7,2,124.607755,218.9896425,24.07131815
2012,7,2,-40.09383954,-224.7909925,57.29583605
2012,7,2,107.9474651,271.0118709,211.5595303
2012,7,2,127.9506458,-272.8651555,100.9686797
2012,7,2,202.5968123,17.30979895,176.8279977
2012,7,3,-804.9395146,4587.333891,222.2341898
2012,7,3,125.6202241,138.7412295,-15.30767915
2012,7,3,336.8732236,218.2155706,183.9494746
2012,7,3,56.81938968,1331.968854,40.90864074
2012,7,3,116.6420374,4548.23009,11.86946216
2012,7,3,137.1203771,378.0368839,84.1771312
2012,7,3,498.8232424,230.8529705,236.5551041
2012,7,3,138.1439349,1011.705439,96.45429159
2012,8,1,218.0165048,-73.42963202,215.9537619
2012,8,1,280.9744166,276.1467352,160.3542467
2012,8,1,233.224077,-5.515606781,20.84295331
2012,8,1,184.6808862,402.2915294,144.6282607
2012,8,1,286.3316952,36.86156424,558.4735238
2012,8,1,161.8944355,14.04811983,-68.03649462
2012,8,1,293.5676895,-25.43596343,-47.28129412
2012,8,1,72.92979506,137.1409839,199.7397014
2012,8,2,60.89890531,250.6738699,80.72661801
2012,8,2,174.0935647,93.68856412,173.1169006
2012,8,2,213.4667727,365.5156044,107.4268817
2012,8,2,164.4451002,113.3059789,1.989060691
2012,8,2,127.4772049,34.69708442,194.0500884
2012,8,2,326.677821,33.4781436,242.2736126
2012,8,2,363.3057548,58.78606172,322.5422041
2012,8,2,176.7231052,48.50956906,341.8519935
2012,8,3,-133.582402,153.0502747,37.78521534
2012,8,3,168.3412802,488.1859828,40.34444069
2012,8,3,192.7704205,189.2269786,-24.92616375
2012,8,3,81.99153443,3295.934706,184.9080309
2012,8,3,95.03577804,-38.41927879,-64.22630532
2012,8,3,175.168115,7.925286793,-55.25259307
2012,8,3,370.300226,277.5846937,318.6574516
2012,8,3,163.0914501,767.9353244,164.7594432
2012,9,1,53.98266571,166.1035711,571.8407541
2012,9,1,241.4063855,29.6489957,204.449638
2012,9,1,112.2426113,-11.54479376,21.54627943
2012,9,1,174.2595419,10.15861434,337.2947973
2012,9,1,137.0522008,-90.63433789,635.4417601
2012,9,1,322.9354758,105.870725,342.6511941
2012,9,1,483.2237898,378.9769919,468.86239
2012,9,1,126.5320713,100.297953,695.8462228
2012,9,2,240.3507669,137.1012345,706.8629699
2012,9,2,487.062287,-13.22282893,-403.2871962
2012,9,2,271.3875771,271.3536337,408.2678927
2012,9,2,351.1492968,28.97994974,-40.58397764
2012,9,2,249.882369,10.80623935,313.3881901
2012,9,2,331.6079258,-66.69583961,75.6908845
2012,9,2,437.6549495,380.0792011,562.8845865
2012,9,2,211.9242605,127.1153026,117.4992423
2012,9,3,213.8051701,304.2325129,563.7205209
2012,9,3,-210.5755089,785.2687861,192.1127617
2012,9,3,373.5725749,577.9390976,149.5152842
2012,9,3,346.5938737,742.9609656,436.6428332
2012,9,3,296.2956525,1039.235453,363.1085842
2012,9,3,275.5720362,665.6743117,368.5964953
2012,9,3,345.7628209,376.6418463,588.5380165
2012,9,3,236.5238018,148.8769749,108.8510419
2012,10,1,110.0449105,68.79018924,31.88240423
2012,10,1,183.7997946,69.1642557,123.4601911
2012,10,1,412.8372706,1869.604931,-23.19654414
2012,10,1,-66.65729876,48.19242155,73.37083094
2012,10,1,-59.02570413,71.03534392,200.834032
2012,10,1,211.732932,266.4389419,-28.70890383
2012,10,1,412.1603982,1548.331825,112.3983881
2012,10,1,4.870621057,-352.0467631,140.4457228
2012,10,2,424.6969205,-12.34181998,54.4490241
2012,10,2,215.946638,177.4585997,-28.57733306
2012,10,2,230.4232776,485.672648,-43.08149643
2012,10,2,65.9748107,186.7754614,-47.93028328
2012,10,2,65.89832102,53.41665773,27.29763971
2012,10,2,356.8771395,319.1592906,78.32955759
2012,10,2,280.1470273,307.6361475,16.50319657
2012,10,2,420.4841162,177.0614058,77.57500634
2012,10,3,-37.89055033,381.0528487,-1.260583312
2012,10,3,342.6001711,289.4482739,38.28845164
2012,10,3,109.6072173,1367.834641,22.58432923
2012,10,3,142.6912672,823.5031696,-11.69996523
2012,10,3,174.2884628,463.7276682,-21.21204593
2012,10,3,488.7753729,685.9895142,12.58181411
2012,10,3,404.0066277,89.20354938,10.27648062
2012,10,3,296.0999004,773.9841169,-9.77234058
2012,11,1,67.7119274,-205.8831706,-18.18990388
2012,11,1,-18.44308896,484.3370594,62.04092591
2012,11,1,-144.4452974,-58.33858952,-27.82847506
2012,11,1,8.250855587,28.78532026,-1.822930539
2012,11,1,188.6479149,86.82247839,-2.735060539
2012,11,1,-8.18004296,-117.4342933,14.17632978
2012,11,1,81.29040294,-19.63671028,-18.33754205
2012,11,1,148.6686027,-41.64869087,36.56194506
2012,11,2,130.5872036,51.42991322,-107.5749691
2012,11,2,346.0343518,140.1866174,-1.272379386
2012,11,2,8.399411106,3480.830058,7.581962833
2012,11,2,80.43697065,125.1954761,73.62959723
2012,11,2,100.341397,-22.82966275,11.70782094
2012,11,2,297.6474789,19.11439571,27.76979909
2012,11,2,101.3961562,436.8189294,72.23346285
2012,11,2,75.8093216,-184.0349144,55.24740833
2012,11,3,33.60125781,-73.0592963,-50.81809586
2012,11,3,69.94559824,1681.265029,-16.22366046
2012,11,3,133.1892145,36178.77145,-71.14632244
2012,11,3,49.488774,8126.571876,-16.30332152
2012,11,3,42.34443436,2557.884819,-23.26687533
2012,11,3,98.3195895,88.27327298,39.51224592
2012,11,3,89.43593096,252.2344429,-98.345449
2012,11,3,109.1918325,11952.84451,-23.2960631
2012,12,1,51.26045351,298.1514192,212.9647769
2012,12,1,141.3756897,2482.598178,44.07194962
2012,12,1,79.22410663,2.927169085,473.69306
2012,12,1,64.86297784,544.6933732,470.4007868
2012,12,1,65.32665968,85.71124191,40.68485558
2012,12,1,120.1597157,2493.801053,-195.54305
2012,12,1,91.27717829,-331.9231886,40.4677761
2012,12,1,50.27126849,742.9563445,237.4789541
2012,12,2,100.3021327,1988.158031,97.74991873
2012,12,2,274.07807,184.2545898,195.1811902
2012,12,2,30.58861032,254.7558081,49.89080939
2012,12,2,83.34668403,839.3126106,-182.3023078
2012,12,2,61.82699509,-7.191969575,-42.26931937
2012,12,2,-90.97206694,284.6715232,61.75118411
2012,12,2,60.70943413,2713.052387,333.657615
2012,12,2,-306.6869403,-708.3274563,185.3022534
2012,12,3,-6.198265236,-28.14705287,111.813036
2012,12,3,51.53577528,3043.79163,-265.9677402
2012,12,3,146.9734641,NA,262.5367357
2012,12,3,88.49734212,4227.261595,-436.5136823
2012,12,3,-16.9524216,-186.9052904,92.41859845
2012,12,3,71.4547717,3552.883182,-123.7489079
2012,12,3,139.6331728,NA,-276.8497208
2012,12,3,20.29863679,4981.684748,102.0911087
2013,1,1,-12.11195565,261.9401284,67.38848321
2013,1,1,118.9111186,293.6368533,-18.57656236
2013,1,1,-112.9416622,-85.11058931,-122.0277498
2013,1,1,12.33348734,1278.014141,33.62547655
2013,1,1,83.71609597,1077.097655,60.79007311
2013,1,1,166.6709792,1.145510091,-59.70372869
2013,1,1,169.192776,-19.59919229,-38.84069844
2013,1,1,103.4361432,2776.340768,-9.420397373
2013,1,2,135.1125634,6936.836663,68.93273644
2013,1,2,41.86321898,656.6799085,101.1919712
2013,1,2,79.72582872,1196.228005,128.3836956
2013,1,2,58.89323088,349.7487128,-84.21541474
2013,1,2,75.85911758,8083.813782,43.6342407
2013,1,2,65.56165013,922.1150094,-34.43638616
2013,1,2,73.83938463,1265.523217,127.5871476
2013,1,2,100.5112088,408.3637826,-71.35140897
2013,1,3,148.00832,312.8832333,-59.09199578
2013,1,3,23.49726713,461.380992,66.8728378
2013,1,3,210.4165742,-4.971271816,-33.82961795
2013,1,3,94.43903006,4272.0608,1.344823187
2013,1,3,63.59394069,322.6986178,-43.72318065
2013,1,3,387.0476926,5954.683365,43.21496106
2013,1,3,29.97687709,386.9634784,97.12062643
2013,1,3,101.2852468,7989.793354,-98.76754533
2013,2,1,36.38182373,-3.282252501,-1.483472027
2013,2,1,173.7274053,-168.1224482,90.6395651
2013,2,1,126.8631671,394.6671657,3.221723679
2013,2,1,78.63593261,288.3442495,58.81431377
2013,2,1,62.28711123,9.682421701,17.97013281
2013,2,1,15.5162457,-1.134650855,26.26704177
2013,2,1,137.1260594,-256.3021188,43.10467494
2013,2,1,144.8555368,134.0985706,0.808335394
2013,2,2,-145.4821997,2353.049386,76.02340225
2013,2,2,38.63790095,347.9298436,-77.03254176
2013,2,2,32.06601117,2122.171465,-11.28106524
2013,2,2,247.9693419,16.93753112,55.96775866
2013,2,2,-62.21269991,2413.538057,-15.80805256
2013,2,2,32.67297107,101.5455331,18.52888878
2013,2,2,135.6599323,1874.476074,71.86071642
2013,2,2,137.6980291,195.6698922,-71.59319843
2013,2,3,152.3455708,736.6131178,55.04375365
2013,2,3,112.9194463,3327.361648,19.19332535
2013,2,3,247.3316054,444.2518284,18.03707374
2013,2,3,240.0648673,4900.572643,44.61452445
2013,2,3,235.3683721,2908.782627,2.567510806
2013,2,3,93.41193383,1735.989424,43.22508928
2013,2,3,34.676999,420.7116791,-24.89627467
2013,2,3,51.33663051,995.928955,35.73468365
2013,3,1,124.1122479,-4.328320916,195.9255089
2013,3,1,3.050504852,170.0811538,138.602127
2013,3,1,28.29049932,19.39070754,-27.35121648
2013,3,1,241.8544932,111.5078154,134.4534191
2013,3,1,-274.1750804,497.2399259,9.522618851
2013,3,1,194.5995226,308.9137964,90.4823999
2013,3,1,132.0522262,908.78816,103.0004907
2013,3,1,209.7698678,1456.594798,282.3032719
2013,3,2,259.5206435,6938.034024,77.93109196
2013,3,2,118.745925,821.0942017,-3.054803576
2013,3,2,39.14203077,1040.586773,-81.468571
2013,3,2,-15.02255748,1972.578132,-55.20032705
2013,3,2,183.3014717,6757.673675,-12.76568196
2013,3,2,155.9681758,895.6452737,-27.5908692
2013,3,2,49.68983868,753.0087957,116.6378789
2013,3,2,70.75947378,1712.712221,-20.4789737
2013,3,3,264.1763028,18228.4675,65.8202747
2013,3,3,30.97096468,4831.027532,151.0484551
2013,3,3,6.576408684,1851.354034,49.14701917
2013,3,3,309.5544539,2241.768971,50.41167478
2013,3,3,150.7297407,3197.130284,191.1620641
2013,3,3,162.4186207,19024.40673,-22.05215411
2013,3,3,38.83935394,727.8900951,-5.50169014
2013,3,3,-27.75014654,4151.886277,15.63659757
2013,4,1,89.58218728,206.4648985,-9.486862958
2013,4,1,71.89970718,-120.4476945,21.85090152
2013,4,1,101.9313455,-204.6721147,36.45643961
2013,4,1,176.3522347,541.9207017,136.7233861
2013,4,1,57.87625762,33.80735859,48.3334028
2013,4,1,83.48436911,-10.86717075,52.31527129
2013,4,1,130.593829,29.08066489,0.354432977
2013,4,1,92.46244759,-40.57925454,89.13191242
2013,4,2,23.14031712,88.82850822,52.87748254
2013,4,2,NA,104.9943095,29.29378694
2013,4,2,-40.89365322,165.8519508,8.079231866
2013,4,2,60.70373413,-18.64306427,-81.80848044
2013,4,2,128.9801705,65.38403315,87.19055411
2013,4,2,-24.30314565,-112.8903586,17.4076656
2013,4,2,98.81255682,239.5990762,-44.72080467
2013,4,2,-18.52252745,101.5429985,-19.69874529
2013,4,3,41.97749472,483.9010771,-33.40729737
2013,4,3,51.59962049,-22.48633455,20.4275345
2013,4,3,127.0890204,334.7337101,7.556940625
2013,4,3,269.99164,4984.371183,101.0152241
2013,4,3,192.0113345,9610.470518,-39.02391832
2013,4,3,193.4363669,1273.949329,69.73227535
2013,4,3,195.9086721,1048.262492,32.18424661
2013,4,3,110.3757669,7233.658876,17.91637539
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,1,NA,NA,NA
2013,5,2,210.2461462,5469.698162,48.76101008
2013,5,2,246.380636,128.4424202,49.77653351
2013,5,2,151.7942507,4589.230858,60.78689177
2013,5,2,633.1038123,165.1328825,227.4244103
2013,5,2,323.2272511,597.7258406,20.60424545
2013,5,2,-24.75634825,213.8860459,85.51902029
2013,5,2,181.2710506,2830.795663,77.85160374
2013,5,2,123.3901046,1461.145616,31.40964946
2013,5,3,-57.65301334,450.9113032,90.54917904
2013,5,3,73.71838069,829.4120106,121.9426426
2013,5,3,-75.1895683,579.7584681,-21.65211896
2013,5,3,-1365.709768,10729.83609,101.2183273
2013,5,3,-598.5884979,10510.09424,-645.4366571
2013,5,3,-205.5578027,346.1128452,-24.58843013
2013,5,3,31.69650245,2701.764903,144.940484
2013,5,3,201.3155818,-133.0558219,18.25713229
2013,6,1,92.19118996,11.81640068,62.55776882
2013,6,1,205.0095028,71.44078497,10.99685195
2013,6,1,232.7838431,718.6993053,-38.89411031
2013,6,1,287.2728349,460.8823595,-29.88116226
2013,6,1,148.4459338,-181.1205089,0.338948357
2013,6,1,101.7958732,46.49394883,-2.963740592
2013,6,1,235.5980018,550.5299981,-14.81749919
2013,6,1,201.3225776,407.0615903,15.83484938
2013,6,2,53.78263251,2275.85204,8.339405684
2013,6,2,221.0884673,254.3673346,-47.04837165
2013,6,2,302.3192455,4582.745959,12.18142393
2013,6,2,139.953122,196.5322526,39.9527811
2013,6,2,15.01606558,24.34201449,39.81534001
2013,6,2,38.35053223,33.84863436,72.18654413
2013,6,2,138.9618595,54.38360646,-131.8804799
2013,6,2,18.82548155,296.8872593,-142.9731021
2013,6,3,45.70369202,1552.584052,161.3107016
2013,6,3,-43.93268429,561.8963886,73.38641255
2013,6,3,39.68248001,1587.406729,-92.31751239
2013,6,3,62.49948225,1793.422458,-21.74251917
2013,6,3,51.46416149,4299.399368,-25.75046438
2013,6,3,36.65341985,1007.459417,54.68212445
2013,6,3,20.41391954,2525.830597,-22.78279205
2013,6,3,80.17045953,2298.778618,-5.96277762
2013,7,1,35.07695601,8.614282704,20.31642981
2013,7,1,67.03530168,-2975.016924,-3.890789992
2013,7,1,434.4348597,-97.53498192,25.10984041
2013,7,1,270.8879095,324.0821899,-3.740724594
2013,7,1,119.8234839,32.82861472,24.55025658
2013,7,1,148.7440193,230.7079299,193.2972258
2013,7,1,-83.55128928,-61.26550071,-52.51296303
2013,7,1,212.2972058,186.4040093,145.0858718
2013,7,2,16.08666391,1424.572094,12.58602363
2013,7,2,168.1382149,689.1348805,60.38951227
2013,7,2,-157.5798016,1115.786213,-2.861544753
2013,7,2,146.1473235,855.5886822,9.044086207
2013,7,2,255.1473287,128.9326873,159.286584
2013,7,2,-78.2758677,-83.08123506,249.7678319
